18167,3080
18169,570
18171,116
18173,2214
18175,428
18177,2118
18179,586
18181,692
18183,573
0,40
19001,221
19003,87
19005,430
19007,281
19009,191
19011,724
19013,6430
19015,797
19017,781
19019,551
19021,2355
19023,435
19025,347
19027,1260
19029,479
19031,542
19033,1601
19035,446
19037,391
19039,369
19041,595
19043,557
19045,1634
19047,1411
19049,3766
19051,205
19053,174
19055,877
19057,1638
19059,844
19061,5828
19063,469
19065,445
19067,483
19069,411
19071,223
19073,210
19075,373
19077,427
19079,504
19081,410
19083,549
19085,740
19087,1176
19089,293
19091,395
19093,247
19095,477
19097,761
19099,1304
19101,281
19103,6235
19105,574
19107,213
19109,519
19111,1088
19113,6629
19115,562
19117,218
19119,598
19121,396
19123,785
19125,1142
19127,2243
19129,473
19131,322
19133,270
19135,278
19137,211
19139,1598
19141,819
19143,318
19145,441
19147,353
19149,1836
19151,265
19153,20684
19155,3556
19157,526
19159,104
19161,431
19163,5223
19165,426
19167,2654
19169,4251
19171,1047
19173,271
19175,294
19177,201
19179,1652
19181,1424
19183,725
19185,161
19187,2043
19189,539
19191,543
19193,7676
19195,160
19197,802
20001,123
20003,215
20005,537
20007,74
20009,797
20011,307
20013,258
20015,1572
20017,98
20019,32
20021,703
20023,137
20025,75
20027,115
20029,170
20031,177
20033,22
20035,583
20037,1527
20039,128
20041,345
20043,211
20045,2961
20047,83
20049,15
20051,1447
20053,330
20055,3105
20057,3491
20059,594
20061,573
20063,199
20065,58
20067,473
20069,208
20071,46
20073,108
20075,72
20077,165
20079,649
20081,178
20083,45
20085,352
20087,299
20089,29
20091,15817
20093,160
20095,151
20097,65
20099,414
20101,28
20103,2687
20105,24
20107,127
20109,124
20111,1316
20113,455
20115,190
20117,96
20119,171
20121,583
20123,66
20125,722
20127,86
20129,63
20131,357
20133,280
20135,169
20137,715
20139,174
20141,38
20143,123
20145,438
20147,211
20149,405
20151,192
20153,120
20155,2376
20157,86
20159,160
20161,2177
20163,164
20165,108
20167,209
20169,1166
20171,187
20173,13138
20175,2162
20177,3769
20179,201
20181,243
20183,28
20185,93
20187,105
20189,233
20191,337
20193,361
20195,104
20197,93
20199,70
20201,51
20203,55
20205,124
20207,37
20209,8685
21001,517
21003,566
21005,280
21007,81
21009,1358
21011,138
21013,825
21015,2338
21017,335
21019,743
21021,491
21023,75
21025,153
21027,219
21029,1617
21031,439
21033,306
21035,1075
21037,1420
21039,111
21041,233
21043,396
21045,326
21047,2025
21049,565
21051,637
21053,251
21055,173
21057,153
21059,2111
21061,192
21063,340
21065,306
21067,11369
21069,200
21071,475
21073,906
21075,239
21077,131
21079,370
21081,288
21083,948
21085,560
21087,344
21089,679
21091,167
21093,2304
21095,625
21097,286
21099,484
21101,1405
21103,317
21105,125
21107,1119
21109,500
21111,23898
21113,1059
21115,417
21117,3006
21119,377
21121,915
21123,322
21125,1564
21127,175
21129,189
21131,139
21133,323
21135,330
21137,360
21139,137
21141,841
21143,122
21145,1299
21147,266
21149,224
21151,2451
21153,203
21155,538
21157,532
21159,235
21161,192
21163,422
21165,92
21167,387
21169,212
21171,352
21173,571
21175,152
21177,995
21179,1100
21181,120
21183,631
21185,1511
21187,129
21189,102
21191,142
21193,578
21195,1033
21197,163
21199,1023
21201,39
21203,377
21205,386
21207,406
21209,1214
21211,1559
21213,376
21215,339
21217,530
21219,305
21221,261
21223,102
21225,529
21227,5456
21229,274
21231,300
21233,349
21235,882
21237,74
21239,419
0,324
22001,3182
22003,1856
22005,4299
22007,813
22009,1757
22011,1086
22013,623
22015,4381
22017,10350
22019,8530
22021,376
22023,240
22025,464
22027,607
22029,613
22031,1045
22033,16289
22035,589
22037,1802
22039,1426
22041,1359
22043,545
22045,3088
22047,1497
22049,875
22051,18866
22053,1357
22055,9534
22057,3925
22059,525
22061,1702
22063,4273
22065,896
22067,900
22069,1510
22071,13569
22073,7146
22075,904
22077,1144
22079,4800
22081,455
22083,911
22085,1015
22087,1559
22089,1965
22091,442
22093,846
22095,1663
22097,3702
22099,2259
22101,2038
22103,7803
22105,5079
22107,186
22109,3894
22111,1133
22113,2134
22115,1133
22117,1757
22119,1495
22121,972
22123,379
22125,755
22127,699
0,4
23001,876
23003,67
23005,2638
23007,86
23009,74
23011,355
23013,94
23015,65
23017,179
23019,311
23021,11
23023,88
23025,199
23027,154
23029,68
23031,1446
24001,775
24003,12256
24005,21194
24009,1212
24011,765
24013,2301
24015,1381
24017,3247
24019,829
24021,4909
24023,150
24025,3726
24027,5988
24029,348
24031,26114
24033,33248
24035,804
24037,1507
24039,439
24041,660
24043,2378
24045,2572
24047,1242
24510,18100
0,1207
25001,2276
25003,832
25005,13405
25007,106
25009,25207
25011,523
25013,10647
25015,1656
25017,35038
25019,176
25021,13541
25023,12132
25025,30119
25027,19578
0,7602
26001,55
26003,121
26005,1503
26007,180
26009,143
26011,111
26013,125
26015,803
26017,1602
26019,145
26021,2985
26023,973
26025,3275
26027,1103
26029,220
26031,187
26033,187
26035,319
26037,1297
26039,157
26041,1397
26043,760
26045,1304
26047,332
26049,7352
26051,240
26053,462
26055,874
26057,594
26059,579
26061,986
26063,292
26065,4928
26067,834
26069,314
26071,475
26073,1142
26075,2004
26077,5237
26079,145
26081,15950
26083,23
26085,68
26087,993
26089,163
26091,1223
26093,2319
26095,78
26097,171
26099,19730
26101,154
26103,1245
26105,280
26107,615
26109,776
26111,1179
26113,104
26115,2206
26117,790
26119,37
26121,2558
26123,712
26125,26579
26127,676
26129,135
26131,127
26133,201
26135,60
26137,287
26139,5762
26141,81
26143,217
26145,4230
26147,1726
26149,1371
26151,232
26153,102
26155,787
26157,729
26159,1222
26161,5800
26163,42172
26165,192
0,233
27001,244
27003,10246
27005,721
27007,1024
27009,1160
27011,181
27013,2219
27015,404
27017,605
27019,2010
27021,485
27023,504
27025,1356
27027,2712
27029,163
27031,25
27033,321
27035,1331
27037,10933
27039,443
27041,890
27043,273
27045,312
27047,776
27049,757
27051,113
27053,37513
27055,262
27057,518
27059,665
27061,878
27063,241
27065,252
27067,1967
27069,70
27071,185
27073,155
27075,145
27077,53
27079,712
27081,210
27083,1084
27085,678
27087,141
27089,193
27091,655
27093,391
27095,510
27097,936
27099,1595
27101,318
27103,810
27105,2450
27107,151
27109,3686
27111,1058
27113,238
27115,626
27117,393
27119,1010
27121,184
27123,15547
27125,92
27127,329
27129,310
27131,1798
27133,401
27135,405
27137,3538
27139,3918
27141,2064
27143,290
27145,6778
27147,857
27149,209
27151,252
27153,1004
27155,63
27157,454
27159,308
27161,965
27163,7092
27165,596
27167,154
27169,1433
27171,3050
27173,339
28001,1131
28003,1131
28005,437
28007,819
28009,379
28011,2073
28013,641
28015,532
28017,880
28019,217
28021,545
28023,795
28025,725
28027,1288
28029,1413
28031,1016
28033,7632
28035,3176
28037,258
28039,1037
28041,489
28043,1249
28045,900
28047,5638
28049,8207
28051,1156
28053,470
28055,107
28057,1207
28059,4978
28061,712
28063,287
28065,428
28067,3032
28069,337
28071,2614
28073,2391
28075,2666
28077,574
28079,1183
28081,3752
28083,1771
28085,1484
28087,1863
28089,3918
28091,982
28093,1567
28095,1582
28097,576
28099,1905
28101,887
28103,608
28105,2089
28107,1743
28109,1207
28111,543
28113,1424
28115,1558
28117,1120
28119,425
28121,4192
28123,1299
28125,293
28127,1262
28129,616
28131,513
28133,1692
28135,872
28137,1276
28139,977
28141,845
28143,544
28145,1279
28147,651
28149,1583
28151,2691
28153,1041
28155,384
28157,346
28159,886
28161,578
28163,1291
29001,581
29003,482
29005,90
29007,664
29009,942
29011,456
29013,272
29015,511
29017,560
29019,6462
29021,3129
29023,1394
29025,195
29027,1503
29029,1696
29031,2909
29033,223
29035,194
29037,2237
29039,259
29041,75
29043,2500
29045,135
29047,2801
29049,570
29051,3506
29053,685
29055,718
29057,154
29059,411
29061,234
29063,324
29065,280
29067,308
29069,1209
29071,2995
29073,295
29075,209
29077,9767
29079,286
29081,203
29083,465
29085,258
29087,131
29089,273
29091,1293
29093,118
29095,26370
29097,5610
29099,6133
29101,1612
29103,69
29105,1276
29107,938
29109,1222
29111,235
29113,1334
29115,177
29117,588
29119,1264
29121,256
29123,554
29125,226
29127,1028
29129,37
29131,991
29133,467
29135,719
29137,196
29139,200
29141,762
29143,835
29145,2188
29147,1005
29149,253
29151,571
29153,228
29155,771
29157,886
29159,1837
29161,950
29163,402
29165,1067
29167,1091
29169,1090
29171,61
29173,222
29175,683
29177,333
29179,95
29181,296
29183,11832
29185,130
29186,503
29187,3126
29189,30035
29195,1026
29197,50
29199,82
29201,1585
29203,275
29205,112
29207,965
29209,770
29211,384
29213,1916
29215,649
29217,377
29219,681
29221,741
29223,336
29225,1256
29227,37
29229,626
29510,8602
30001,284
30003,1400
30005,349
30007,92
30009,275
30011,77
30013,2199
30015,119
30017,344
30019,49
30021,278
30023,473
30025,85
30027,260
30029,3615
30031,3550
30033,30
30035,1003
30037,16
30039,71
30041,896
30043,186
30045,16
30047,613
30049,1097
30051,35
30053,329
30055,65
30057,205
30059,84
30061,16
30063,2414
30065,128
30067,285
30069,4
30071,193
30073,192
30075,65
30077,183
30079,33
30081,535
30083,359
30085,1022
30087,858
30089,108
30091,83
30093,654
30095,231
30097,97
30099,92
30101,336
30103,24
30105,383
30107,73
30109,44
30111,6988
0,2
31001,922
31003,182
31005,5
31007,4
31009,4
31011,170
31013,280
31015,78
31017,86
31019,2011
31021,152
31023,305
31025,605
31027,168
31029,164
31031,81
31033,130
31035,195
31037,971
31039,322
31041,250
31043,2604
31045,270
31047,1363
31049,15
31051,170
31053,1776
31055,23605
31057,29
31059,128
31061,94
31063,45
31065,112
31067,600
31069,48
31071,35
31073,62
31075,5
31077,48
31079,2790
31081,255
31083,66
31085,25
31087,53
31089,328
31091,25
31093,172
31095,103
31097,116
31099,263
31101,123
31103,9
31105,65
31107,285
31109,9653
31111,1033
31113,12
31115,8
31117,10
31119,1534
31121,163
31123,134
31125,119
31127,175
31129,111
31131,345
31133,33
31135,51
31137,329
31139,234
31141,1777
31143,205
31145,284
31147,135
31149,59
31151,993
31153,6275
31155,728
31157,1042
31159,441
31161,148
31163,67
31165,12
31167,86
31169,73
31171,15
31173,353
31175,95
31177,559
31179,386
31181,124
31183,4
31185,558
32001,245
32003,82362
32005,420
32007,1497
32011,13
32013,178
32015,110
32017,49
32019,622
32021,18
32023,713
32027,24
32029,24
32031,13578
32033,122
32510,726
0,36
33001,248
33003,161
33005,206
33007,96
33009,255
33011,5615
33013,951
33015,2766
33017,787
33019,93
0,611
34001,5341
34003,25526
34005,8721
34007,11988
34009,1151
34011,4068
34013,25292
34015,5679
34017,23633
34019,1626
34021,9438
34023,22676
34025,14415
34027,9357
34029,16990
34031,21282
34033,1193
34035,6575
34037,1761
34039,20674
34041,1632
0,1784
35001,11859
35003,10
35005,2169
35006,658
35007,46
35009,1650
35011,2
35013,6809
35015,1582
35017,206
35019,46
35021,1
35023,125
35025,2217
35027,395
35028,50
35029,1158
35031,4752
35033,15
35035,569
35037,112
35039,543
35041,493
35043,2131
35045,3861
35047,196
35049,1899
35051,130
35053,270
35055,262
35057,112
35059,45
35061,1075
0,69
36001,3750
36003,348
36005,55912
36007,3738
36009,549
36011,453
36013,1017
36015,1852
36017,425
36019,270
36021,736
36023,589
36025,192
36027,5565
36029,13531
36031,203
36033,87
36035,367
36037,411
36039,516
36041,19
36043,399
36045,222
36047,76238
36049,148
36051,350
36053,593
36055,7705
36057,273
36059,50294
36061,36712
36063,2137
36065,2851
36067,5762
36069,710
36071,13889
36073,413
36075,648
36077,421
36079,1861
36081,77649
36083,1124
36085,17644
36087,18265
36089,423
36091,1423
36093,1622
36095,115
36097,149
36099,149
36101,1087
36103,49538
36105,1818
36107,699
36109,656
36111,2556
36113,468
36115,350
36117,561
36119,40946
36121,203
36123,134
0,1166
37001,5290
37003,884
37005,313
37007,734
37009,467
37011,623
37013,1397
37015,733
37017,1086
37019,2212
37021,4203
37023,2750
37025,4998
37027,2594
37029,144
37031,1171
37033,635
37035,4513
37037,1960
37039,779
37041,532
37043,229
37045,3253
37047,1739
37049,2375
37051,7170
37053,225
37055,381
37057,3799
37059,780
37061,2807
37063,9104
37065,2024
37067,9056
37069,1458
37071,7597
37073,167
37075,250
37077,2041
37079,958
37081,11662
37083,1438
37085,2984
37087,731
37089,2536
37091,862
37093,1577
37095,176
37097,3885
37099,1052
37101,5682
37103,203
37105,2117
37107,1489
37109,2465
37111,1354
37113,768
37115,242
37117,660
37119,34166
37121,230
37123,1199
37125,2290
37127,3451
37129,5367
37131,572
37133,3384
37135,3122
37137,322
37139,880
37141,1406
37143,249
37145,688
37147,6242
37149,401
37151,3883
37153,1448
37155,6082
37157,2076
37159,4194
37161,1782
37163,2807
37165,1653
37167,2457
37169,701
37171,1906
37173,273
37175,418
37177,130
37179,5987
37181,1224
37183,21409
37185,476
37187,262
37189,1418
37191,4646
37193,1804
37195,3081
37197,1062
37199,332
38001,90
38003,404
38005,547
38007,33
38009,335
38011,146
38013,86
38015,7313
38017,9748
38019,105
38021,329
38023,70
38025,216
38027,216
38029,286
38031,202
38033,118
38035,4520
38037,83
38039,105
38041,139
38043,109
38045,215
38047,130
38049,222
38051,174
38053,583
38055,641
38057,518
38059,2489
38061,563
38063,170
38065,86
38067,246
38069,141
38071,583
38073,215
38075,117
38077,525
38079,472
38081,138
38083,57
38085,274
38087,15
38089,2438
38091,65
38093,1001
38095,122
38097,346
38099,595
38101,3422
38103,186
38105,1967
0,1
39001,270
39003,2580
39005,511
39007,890
39009,1388
39011,1279
39013,885
39015,485
39017,9565
39019,265
39021,475
39023,2924
39025,2961
39027,575
39029,2269
39031,417
39033,609
39035,21777
39037,1317
39039,607
39041,3227
39043,1274
39045,3097
39047,507
39049,34517
39051,647
39053,334
39055,991
39057,2828
39059,439
39061,19030
39063,1284
39065,416
39067,93
39069,584
39071,580
39073,249
39075,929
39077,773
39079,539
39081,553
39083,512
39085,2411
39087,1103
39089,3064
39091,530
39093,3146
39095,9086
39097,1129
39099,4090
39101,3585
39103,2197
39105,238
39107,1761
39109,2381
39111,201
39113,12156
39115,104
39117,474
39119,1096
39121,239
39123,665
39125,295
39127,432
39129,3243
39131,384
39133,1945
39135,798
39137,1341
39139,1646
39141,1648
39143,828
39145,1057
39147,735
39149,1093
39151,4528
39153,7580
39155,2544
39157,1576
39159,902
39161,351
39163,129
39165,4921
39167,461
39169,1858
39171,452
39173,2808
39175,337
0,3
40001,855
40003,132
40005,467
40007,99
40009,949
40011,225
40013,1655
40015,1187
40017,4208
40019,924
40021,1439
40023,488
40025,40
40027,8726
40029,119
40031,2590
40033,110
40035,649
40037,1651
40039,1129
40041,1319
40043,94
40045,30
40047,2543
40049,774
40051,1692
40053,114
40055,159
40057,78
40059,80
40061,404
40063,422
40065,1189
40067,90
40069,310
40071,920
40073,591
40075,191
40077,231
40079,1749
40081,836
40083,907
40085,292
40087,1416
40089,1671
40091,526
40093,204
40095,295
40097,1018
40099,337
40101,2461
40103,205
40105,272
40107,582
40109,24869
40111,1313
40113,1427
40115,1300
40117,349
40119,2917
40121,1303
40123,877
40125,2326
40127,298
40129,92
40131,2608
40133,847
40135,1302
40137,813
40139,1849
40141,160
40143,22742
40145,1995
40147,1397
40149,193
40151,190
40153,1297
41001,144
41003,465
41005,3383
41007,257
41009,280
41011,271
41013,116
41015,62
41017,1267
41019,384
41021,17
41023,14
41025,39
41027,290
41029,1911
41031,611
41033,277
41035,437
41037,47
41039,2596
41041,521
41043,890
41045,1985
41047,6252
41049,559
41051,9894
41053,695
41055,21
41057,77
41059,3481
41061,494
41063,56
41065,362
41067,6230
41069,1
41071,1043
42001,1184
42003,15940
42005,786
42007,2343
42009,462
42011,9648
42013,1456
42015,895
42017,10513
42019,1892
42021,1225
42023,10
42025,616
42027,4292
42029,8282
42031,245
42033,502
42035,282
42037,1079
42039,585
42041,2566
42043,4998
42045,14001
42047,198
42049,2261
42051,1074
42053,19
42055,2329
42057,95
42059,268
42061,1041
42063,1222
42065,226
42067,248
42069,3875
42071,9929
42073,957
42075,3215
42077,6863
42079,5624
42081,1004
42083,162
42085,1146
42087,457
42089,2081
42091,14421
42093,311
42095,5619
42097,1594
42099,382
42101,39941
42103,634
42105,60
42107,2188
42109,511
42111,474
42113,21
42115,420
42117,253
42119,745
42121,297
42123,71
42125,2153
42127,294
42129,4538
42131,171
42133,6742
0,1322
44001,558
44003,2566
44005,678
44007,23320
44009,1335
45001,805
45003,5140
45005,424
45007,6051
45009,699
45011,887
45013,6214
45015,6232
45017,515
45019,17480
45021,1558
45023,1265
45025,1513
45027,1195
45029,1292
45031,2556
45033,1336
45035,4918
45037,939
45039,875
45041,5720
45043,2403
45045,18207
45047,2604
45049,772
45051,12640
45053,943
45055,2535
45057,2658
45059,1973
45061,795
45063,9265
45065,283
45067,1170
45069,1159
45071,1703
45073,2547
45075,3397
45077,4670
45079,17654
45081,735
45083,9414
45085,3619
45087,796
45089,1467
45091,7000
46003,205
46005,1397
46007,220
46009,1016
46011,1545
46013,2220
46015,317
46017,272
46019,420
46021,82
46023,438
46025,145
46027,877
46029,1666
46031,238
46033,336
46035,1099
46037,177
46039,201
46041,404
46043,180
46045,154
46047,233
46049,224
46051,326
46053,254
46055,104
46057,225
46059,150
46061,110
46063,58
46065,921
46067,252
46069,51
46071,137
46073,170
46075,34
46077,221
46079,447
46081,1061
46083,3193
46085,294
46087,302
46089,72
46091,65
46093,1040
46095,94
46097,148
46099,12667
46101,240
46102,1051
46103,4914
46105,82
46107,139
46109,388
46111,115
46115,315
46117,101
46119,45
46121,511
46123,288
46125,531
46127,807
46129,287
46135,940
46137,108
0,6488
47001,1869
47003,1830
47005,441
47007,1047
47009,3602
47011,3754
47013,1133
47015,442
47017,1192
47019,1747
47021,1127
47023,754
47025,556
47027,426
47029,1178
47031,2036
47033,929
47035,1708
47037,33119
47039,689
47041,793
47043,1797
47045,2398
47047,1788
47049,958
47051,1357
47053,2244
47055,1027
47057,649
47059,1973
47061,605
47063,2584
47065,12313
47067,128
47069,1956
47071,1453
47073,1300
47075,1339
47077,1455
47079,860
47081,846
47083,439
47085,472
47087,484
47089,1636
47091,1222
47093,13469
47095,998
47097,1515
47099,1746
47101,481
47103,972
47105,1714
47107,1744
47109,1171
47111,1390
47113,3956
47115,835
47117,1221
47119,3661
47121,339
47123,1546
47125,4480
47127,286
47129,463
47131,1883
47133,1282
47135,355
47137,289
47139,542
47141,4650
47143,1168
47145,1461
47147,2712
47149,12607
47151,423
47153,370
47155,3548
47157,37762
47159,1046
47161,362
47163,4144
47165,6500
47167,2506
47169,1795
47171,505
47173,565
47175,217
47177,1542
47179,3948
47181,1624
47183,1636
47185,1273
47187,7582
47189,4999
48001,2979
48003,667
48005,2317
48007,351
48009,165
48011,27
48013,1287
48015,521
48017,311
48019,190
48021,2023
48023,46
48025,1868
48027,6560
48029,66064
48031,163
48033,2
48035,418
48037,2040
48039,12501
48041,7678
48043,256
48045,25
48047,365
48049,701
48051,482
48053,1096
48055,1726
48057,935
48059,137
48061,24280
48063,407
48065,55
48067,562
48069,320
48071,1585
48073,1657
48075,125
48077,133
48079,116
48081,129
48083,96
48085,18748
48087,21
48089,510
48091,2884
48093,375
48095,144
48097,570
